PDB,metrics,Spearman,Pearson,Kendall,R²
2AU4,half_square_euclidean,0.29818317859771853,0.5331903581223282,0.2194912882897435,0.2842919579946167
2AU4,manhattan,0.29818317859771853,0.533191314454663,0.2194912882897435,0.2842929778098917
2AU4,soergel,0.4301950589250435,0.725976634351736,0.3125282015672495,0.5270420736246741
2AU4,square_euclidean,0.29818317859771853,0.533191314454663,0.2194912882897435,0.2842929778098917
2AU4,tanimoto,-0.4301950589250435,-0.7259677127194003,-0.3125282015672495,0.5270291199110378
2AU4,tversky,-0.4470037838480678,-0.7039703373369608,-0.3402568055729235,0.495574235850315
2B57,cosine_similarity,-0.4053083260333965,-0.39616006699724804,-0.3328908054834003,0.15694279868326322
2B57,euclidean,0.5525550340762367,0.4873178446099854,0.4826809019828275,0.237478681675322
2B57,half_square_euclidean,0.5525550340762367,0.4898696797128379,0.4826809019828275,0.23997230310195786
2B57,manhattan,0.5525550340762367,0.4898696607397923,0.4826809019828275,0.23997228451331978
2B57,soergel,0.4053083260333965,0.43983667136883153,0.3328908054834003,0.19345629748081317
2B57,square_euclidean,0.5525550340762367,0.4898696607397923,0.4826809019828275,0.23997228451331978
2B57,tanimoto,-0.4053083260333965,-0.43983373252063124,-0.3328908054834003,0.1934537122630307
2B57,tversky,0.3071137810698986,0.28437862831742244,0.2715665064690154,0.0808712042436988
2CKY,cosine_similarity,-0.4008019370620742,-0.548490332541539,-0.2923746317450817,0.3008416448915284
2CKY,euclidean,0.3693922380557547,0.587256648877209,0.2704540323280402,0.3448703716504895
2CKY,half_square_euclidean,0.3693922380557547,0.5363319748198734,0.2704540323280402,0.2876519872141854
2CKY,manhattan,0.3693922380557547,0.5363324847969267,0.2704540323280402,0.28765253424844567
2CKY,soergel,0.40034470906739683,0.583455545584352,0.2944601868809584,0.3404203736731333
2CKY,square_euclidean,0.3693922380557547,0.5363324847969267,0.2704540323280402,0.28765253424844567
2CKY,tanimoto,-0.40034470906739683,-0.5834628914851292,-0.2944601868809584,0.3404289457401879
2CKY,tversky,-0.3568780517768753,-0.5676979193905428,-0.2757528709087182,0.3222809276803516
2EES,cosine_similarity,-0.1356022574062672,-0.24870827130238277,-0.10097227375411033,0.06185580421421971
2EES,euclidean,0.21840297953348023,0.29677830324597354,0.16532053232381583,0.08807736127755886
2EES,half_square_euclidean,0.21840297953348023,0.29049174783183873,0.16532053232381583,0.08438545555839655
2EES,manhattan,0.21840297953348023,0.290492123244484,0.16532053232381583,0.08438567366708838
2EES,soergel,0.1363743614494888,0.23866920416105927,0.10185799545370779,0.05696298901487339
2EES,square_euclidean,0.21840297953348023,0.290492123244484,0.16532053232381583,0.08438567366708838
2EES,tanimoto,-0.1363743614494888,-0.23867593415330202,-0.10185799545370779,0.05696620154395131
2EES,tversky,0.14300549743215435,0.08125833096766312,0.11371469714920068,0.006602916351650288
2EEU,cosine_similarity,-0.7047564576999974,-0.5775902166738024,-0.5752389283715506,0.33361045839729
2EEU,euclidean,0.7316199928683478,0.5507501027932719,0.6102823595751393,0.30332567572680025
2EEU,half_square_euclidean,0.7316199928683478,0.5849531443154001,0.6102823595751393,0.34217018104447333
2EEU,manhattan,0.7316199928683478,0.5849528972637372,0.6102823595751393,0.34216989201724085
2EEU,soergel,0.7047564576999974,0.5709733975098135,0.5752389283715506,0.3260106206638992
2EEU,square_euclidean,0.7316199928683478,0.5849528972637372,0.6102823595751393,0.34216989201724085
2EEU,tanimoto,-0.7047564576999974,-0.570967943922863,-0.5752389283715506,0.3260043929875015
2EEU,tversky,-0.5808906971600353,-0.45768139143731423,-0.4963647796546061,0.20947225606799566
2ESI,cosine_similarity,-0.48561250398522343,-0.517797533105944,-0.3464863592811951,0.26811428529060105
2ESI,euclidean,0.4087333505548315,0.535852380228004,0.30294105066757093,0.28713777339601626
2ESI,half_square_euclidean,0.4087333505548315,0.49031868363782627,0.30294105066757093,0.24041241152433027
2ESI,manhattan,0.4087333505548315,0.49031941330401824,0.30294105066757093,0.24041312706279672
2ESI,soergel,0.518307912346901,0.5787960091062849,0.36681911907802317,0.33500482015736255
2ESI,square_euclidean,0.4087333505548315,0.49031941330401824,0.30294105066757093,0.24041312706279672
2ESI,tanimoto,-0.518307912346901,-0.5788041585797332,-0.36681911907802317,0.3350142539891932
2ESI,tversky,-0.5305015280580576,-0.592248813735212,-0.39542732480518394,0.3507586573707661
2ET3,cosine_similarity,-0.2255393676575309,-0.2632401219230804,-0.15944836303100032,0.06929536179007814
2ET3,euclidean,0.21361457992182098,0.3776950476637951,0.15210571774299572,0.14265354902975647
2ET3,half_square_euclidean,0.21361457992182098,0.29148347656028967,0.15210571774299572,0.08496261710767297
2ET3,manhattan,0.21361457992182098,0.29148454029662296,0.15210571774299572,0.08496323723193358
2ET3,soergel,0.2214922667535939,0.32115642614210893,0.1568980525668583,0.103141450052372
2ET3,square_euclidean,0.21361457992182098,0.29148454029662296,0.15210571774299572,0.08496323723193358
2ET3,tanimoto,-0.2214922667535939,-0.3211735573994068,-0.1568980525668583,0.10315245397258997
2ET3,tversky,-0.20381044097395304,-0.29368731300018147,-0.14969013856105326,0.0862522378172665
2ET4,cosine_similarity,-0.5744569835083924,-0.5756886055358518,-0.424682105313327,0.3314173705438139
2ET4,euclidean,0.4661184129327108,0.514921465788451,0.3362655172061718,0.2651441159297267
2ET4,half_square_euclidean,0.4661184129327108,0.48939715364196135,0.3362655172061718,0.239509573992854
2ET4,manhattan,0.4661184129327108,0.48939790289592117,0.3362655172061718,0.2395103073589257
2ET4,soergel,0.5719948473584446,0.5679092958356101,0.42397259368500984,0.3225209682964985
2ET4,square_euclidean,0.4661184129327108,0.48939790289592117,0.3362655172061718,0.2395103073589257
2ET4,tanimoto,-0.5719948473584446,-0.5679059200973162,-0.42397259368500984,0.32251713408157856
2ET4,tversky,-0.5784795353141026,-0.5808001446127813,-0.45466935619278853,0.33732880798222803
2ET8,cosine_similarity,-0.41135015050785984,-0.4912496782921678,-0.2832347724409673,0.24132624642215852
2ET8,euclidean,0.3884629619274444,0.5867561763385897,0.283646046874038,0.3442828104714819
2ET8,half_square_euclidean,0.3884629619274444,0.5285472086880669,0.283646046874038,0.2793621518119472
2ET8,manhattan,0.3884629619274444,0.5285480675320102,0.283646046874038,0.27936305969182196
2ET8,soergel,0.43395829880786696,0.585933380254516,0.29869379244236977,0.3433179260964839
2ET8,square_euclidean,0.3884629619274444,0.5285480675320102,0.283646046874038,0.27936305969182196
2ET8,tanimoto,-0.43395829880786696,-0.5859457980738025,-0.29869379244236977,0.3433324782803459
2ET8,tversky,-0.4514157568938841,-0.5688890770156563,-0.3237437424041887,0.32363478194772605
2F4S,cosine_similarity,-0.32731012074810684,-0.4409762583697558,-0.23385304873616464,0.1944600604457893
2F4S,euclidean,0.26739707529846873,0.52082262449712,0.18916433748153863,0.27125620618806795
2F4S,half_square_euclidean,0.26739707529846873,0.4265692954899014,0.18916433748153863,0.18196136385475034
2F4S,manhattan,0.26739707529846873,0.42657060691782456,0.18916433748153863,0.1819624826862411
2F4S,soergel,0.3325903213238637,0.5398232185261752,0.23690003897307507,0.2914091072599585
2F4S,square_euclidean,0.26739707529846873,0.42657060691782456,0.18916433748153863,0.1819624826862411
2F4S,tanimoto,-0.3325903213238637,-0.5398498405398916,-0.23690003897307507,0.29143785033094594
2F4S,tversky,-0.35277661168052993,-0.5144853012544843,-0.2699363090268637,0.2646951252069168
2F4T,cosine_similarity,-0.5331257872855752,-0.6402700796162244,-0.3884549087276922,0.4099457748517676
2F4T,euclidean,0.38923993346241326,0.5556608249661708,0.2848976953532484,0.3087589524020857
2F4T,half_square_euclidean,0.38923993346241326,0.5154161661756012,0.2848976953532484,0.2656538243551555
2F4T,manhattan,0.38923993346241326,0.5154170782990642,0.2848976953532484,0.2656547646023436
2F4T,soergel,0.5877013778020949,0.6913500131953152,0.43104991135356296,0.4779648407451619
2F4T,square_euclidean,0.38923993346241326,0.5154170782990642,0.2848976953532484,0.2656547646023436
2F4T,tanimoto,-0.5877013778020949,-0.6913387482708987,-0.43104991135356296,0.4779492648607738
2F4T,tversky,-0.6453724483017188,-0.7172269217639563,-0.5070532738902221,0.5144144573030005
2F4U,cosine_similarity,-0.1568685872389375,-0.31675895993430964,-0.09829919822991863,0.10033623869866576
2F4U,euclidean,0.09039426151703381,0.41643241820281246,0.0652646138025976,0.17341595893024325
2F4U,half_square_euclidean,0.09039426151703381,0.3064030698818831,0.0652646138025976,0.09388284123304227
2F4U,manhattan,0.09039426151703381,0.3064042930523137,0.0652646138025976,0.09388359080088828
2F4U,soergel,0.1882243846302854,0.44618336517895624,0.11560948778228546,0.199079595362418
2F4U,square_euclidean,0.09039426151703381,0.3064042930523137,0.0652646138025976,0.09388359080088828
2F4U,tanimoto,-0.1882243846302854,-0.44620361505796935,-0.11560948778228546,0.1990976660908008
2F4U,tversky,-0.21630725722454866,-0.4344841334343307,-0.1428643226042335,0.1887764622061817
2FCX,cosine_similarity,-0.5050524519677292,-0.6344226249968592,-0.37529901116136966,0.4024920671079057
2FCX,euclidean,0.48890223079340156,0.6544352757026008,0.37121573720293105,0.4282855300839395
2FCX,half_square_euclidean,0.48890223079340156,0.6203857869539162,0.37121573720293105,0.3848785246544298
2FCX,manhattan,0.48890223079340156,0.6203868042597321,0.37121573720293105,0.38487978689960334
2FCX,soergel,0.5051955351236754,0.6483719971463489,0.37521038431371323,0.42038624668354646
2FCX,square_euclidean,0.48890223079340156,0.6203868042597321,0.37121573720293105,0.38487978689960334
2FCX,tanimoto,-0.5051955351236754,-0.648383480051573,-0.37521038431371323,0.42040113720378897
2FCX,tversky,-0.5208556102922896,-0.6663497180611148,-0.40089963589562805,0.44402194676012785
2FCY,cosine_similarity,-0.5196293479441798,-0.5790014368276731,-0.3990726997287197,0.33524266384851
2FCY,euclidean,0.4321522759901171,0.5246677161322649,0.32398010987824916,0.27527621235144656
2FCY,half_square_euclidean,0.4321522759901171,0.4746451801179508,0.32398010987824916,0.22528804700920166
2FCY,manhattan,0.4321522759901171,0.47464589803211166,0.32398010987824916,0.22528872851870968
2FCY,soergel,0.5230126880309649,0.606294120897376,0.4023915703206907,0.3675925610347224
2FCY,square_euclidean,0.4321522759901171,0.47464589803211166,0.32398010987824916,0.22528872851870968
2FCY,tanimoto,-0.5230126880309649,-0.6063040378055155,-0.4023915703206907,0.36760458625927095
2FCY,tversky,-0.5426625116245433,-0.6165755582603182,-0.42869779719049783,0.38016541904402346
2G5K,cosine_similarity,-0.5084522920498236,-0.5722399799272949,-0.37887279145859687,0.3274585946271914
2G5K,euclidean,0.4073842711861332,0.5578357735371058,0.3087606570267498,0.3111807502377413
2G5K,half_square_euclidean,0.4073842711861332,0.4951493208557709,0.3087606570267498,0.24517284994393115
2G5K,manhattan,0.4073842711861332,0.49515037156171265,0.3087606570267498,0.24517389045770227
2G5K,soergel,0.5341444718629468,0.6198552781484882,0.398244230574062,0.3842205658485399
2G5K,square_euclidean,0.4073842711861332,0.49515037156171265,0.3087606570267498,0.24517389045770227
2G5K,tanimoto,-0.5341444718629468,-0.619862115212108,-0.398244230574062,0.3842290418752296
2G5K,tversky,-0.5515301043636391,-0.6217387012689658,-0.430007064362117,0.3865590126556203
2G9C,cosine_similarity,-0.5337711057649772,-0.551828284140963,-0.44102805915189114,0.3045144551779586
2G9C,euclidean,0.5002528704032905,0.5122205680579311,0.4251740545576534,0.26236991034159
2G9C,half_square_euclidean,0.5002528704032905,0.5031262250038525,0.4251740545576534,0.2531359982866276
2G9C,manhattan,0.5002528704032905,0.5031263362691563,0.4251740545576534,0.2531361102476258
2G9C,soergel,0.5337711057649772,0.5448289364880595,0.44102805915189114,0.2968385700347106
2G9C,square_euclidean,0.5002528704032905,0.5031263362691563,0.4251740545576534,0.2531361102476258
2G9C,tanimoto,-0.5337711057649772,-0.5448271008530295,-0.44102805915189114,0.2968365698239165
2G9C,tversky,-0.642238512100196,-0.7567461315894635,-0.5879622869789535,0.5726647076756161
2GDI,cosine_similarity,-0.3949181715750782,-0.6717027853149165,-0.28081982403561895,0.45118463179981627
2GDI,euclidean,0.386504390186852,0.6806359750909429,0.2853629427287917,0.46326533058799846
2GDI,half_square_euclidean,0.386504390186852,0.6283548475160109,0.2853629427287917,0.3948298143968682
2GDI,manhattan,0.386504390186852,0.6283552971383255,0.2853629427287917,0.394830379441794
2GDI,soergel,0.40163658461916163,0.7029926033204958,0.2861805335382376,0.4941986003233268
2GDI,square_euclidean,0.386504390186852,0.6283552971383255,0.2853629427287917,0.394830379441794
2GDI,tanimoto,-0.40163658461916163,-0.7029948826143492,-0.2861805335382376,0.49420180498196303
2GDI,tversky,-0.36168546576303945,-0.6656387085248195,-0.2744515629870603,0.44307489028659014
2GIS,cosine_similarity,-0.5421140715140377,-0.6328477288739303,-0.39342302038732696,0.40049624794089056
2GIS,euclidean,0.4927658829005383,0.6018379901281915,0.3651381752077987,0.36220896636154126
2GIS,half_square_euclidean,0.4927658829005383,0.5893315348164866,0.3651381752077987,0.34731165792915536
2GIS,manhattan,0.4927658829005383,0.589331832203347,0.3651381752077987,0.34731200844815324
2GIS,soergel,0.5435581013737429,0.6505350659331802,0.3935816906984309,0.4231958720086867
2GIS,square_euclidean,0.4927658829005383,0.589331832203347,0.3651381752077987,0.34731200844815324
2GIS,tanimoto,-0.5435581013737429,-0.6505377485387986,-0.3935816906984309,0.42319936227392935
2GIS,tversky,-0.5849749174087583,-0.6755117700501134,-0.44624501996822824,0.45631615147623644
2GUN,cosine_similarity,-0.540671146776325,-0.5870640704973941,-0.43491053169672783,0.3446442228689697
2GUN,euclidean,0.3690903632962095,0.6102062036437342,0.2851519145361885,0.37235161096529806
2GUN,half_square_euclidean,0.3690903632962095,0.5381913510147407,0.2851519145361885,0.2896499303070722
2GUN,manhattan,0.3690903632962095,0.5381934741147891,0.2851519145361885,0.28965221557974596
2GUN,soergel,0.540671146776325,0.6922544097598036,0.43491053169672783,0.47921616783189386
2GUN,square_euclidean,0.3690903632962095,0.5381934741147891,0.2851519145361885,0.28965221557974596
2GUN,tanimoto,-0.540671146776325,-0.6922676312094984,-0.43491053169672783,0.4792344732204092
2GUN,tversky,-0.403735768067023,-0.33104545076386466,-0.3335924670443627,0.10959109047145038
2KD4,cosine_similarity,-0.6746908032105089,-0.7458081226002671,-0.5869091212257875,0.5562297557365367
2KD4,euclidean,0.6746908032105089,0.7029451198334501,0.5869091212257875,0.49413184149766476
2KD4,half_square_euclidean,0.6746908032105089,0.7413240681512292,0.5869091212257875,0.5495613740202888
2KD4,manhattan,0.6746908032105089,0.7413221363189739,0.5869091212257875,0.5495585097965296
2KD4,soergel,0.6746908032105089,0.8092106775146355,0.5869091212257875,0.6548219206036948
2KD4,square_euclidean,0.6746908032105089,0.7413221363189739,0.5869091212257875,0.5495585097965296
2KD4,tanimoto,-0.6746908032105089,-0.8091608367149904,-0.5869091212257875,0.6547412596733028
2KD4,tversky,-0.6746908032105089,-0.8091608367149904,-0.5869091212257875,0.6547412596733028
2KGP,cosine_similarity,-0.715446508475918,-0.6943282427633712,-0.5590936364811696,0.4820917086988702
2KGP,euclidean,0.7244860834243201,0.7118268463749149,0.5850301361304808,0.506697459220057
2KGP,half_square_euclidean,0.7244860834243201,0.6992153516816291,0.5850301361304808,0.4889021080272641
2KGP,manhattan,0.7244860834243201,0.6992157537575371,0.5850301361304808,0.4889026703027209
2KGP,soergel,0.7240480724389922,0.7323716651343912,0.5686685755686328,0.5363682558917199
2KGP,square_euclidean,0.7244860834243201,0.6992157537575371,0.5850301361304808,0.4889026703027209
2KGP,tanimoto,-0.7240480724389922,-0.7323748629917264,-0.5686685755686328,0.5363729399421496
2KGP,tversky,-0.3563908890743283,-0.5744870704852945,-0.28729758027601693,0.3300353941547757
2KTZ,cosine_similarity,-0.37661461038548516,-0.43767229463656365,-0.2617816441284881,0.19155703749243533
2KTZ,euclidean,0.370454536800185,0.46689541168448423,0.2702053640534999,0.2179913254520237
2KTZ,half_square_euclidean,0.370454536800185,0.4107375088932651,0.2702053640534999,0.168705301211845
2KTZ,manhattan,0.370454536800185,0.41073878095416066,0.2702053640534999,0.16870634617970975
2KTZ,soergel,0.38164080182371746,0.46431587852676365,0.2666297321171304,0.21558923505207997
2KTZ,square_euclidean,0.370454536800185,0.41073878095416066,0.2702053640534999,0.16870634617970975
2KTZ,tanimoto,-0.38164080182371746,-0.4643320639018412,-0.2666297321171304,0.21560426556734358
2KTZ,tversky,-0.3534940808758519,-0.396497615204303,-0.26351777164351703,0.15721035886269916
2KU0,cosine_similarity,-0.4085518300926141,-0.5907724681020747,-0.2797122107945286,0.3490121090674176
2KU0,euclidean,0.44863041972561657,0.5954055318136187,0.338500221224784,0.3545077473142582
2KU0,half_square_euclidean,0.44863041972561657,0.5792294291052769,0.338500221224784,0.3355067315416252
2KU0,manhattan,0.44863041972561657,0.5792299686610318,0.338500221224784,0.3355073565950603
2KU0,soergel,0.4074906425792737,0.6122942006499541,0.27983176393669046,0.374904188149566
2KU0,square_euclidean,0.44863041972561657,0.5792299686610318,0.338500221224784,0.3355073565950603
2KU0,tanimoto,-0.4074906425792737,-0.6122976118822574,-0.27983176393669046,0.37490836551671486
2KU0,tversky,-0.3817159724610108,-0.5734330351013998,-0.2680038379071283,0.328825445745603
2KX8,cosine_similarity,-0.5731798253989264,-0.7138104258993428,-0.43864111999839894,0.5095253241226017
2KX8,euclidean,0.5603854778959665,0.7350350418480066,0.42914559571029753,0.5402765127445004
2KX8,half_square_euclidean,0.5603854778959665,0.7158274333679341,0.42914559571029753,0.5124089143621232
2KX8,manhattan,0.5603854778959665,0.7158276578251982,0.42914559571029753,0.5124092357075076
2KX8,soergel,0.5810010940264623,0.7461844554173099,0.4477599478673496,0.5567912415064269
2KX8,square_euclidean,0.5603854778959665,0.7158276578251982,0.42914559571029753,0.5124092357075076
2KX8,tanimoto,-0.5810010940264623,-0.7461956540758621,-0.4477599478673496,0.5568079541617029
2KX8,tversky,-0.5458835291775731,-0.6245188314852141,-0.42959557656671926,0.3900237708796573
2L1V,cosine_similarity,-0.42441023838990805,-0.17777755466591666,-0.3680869416437535,0.03160485894299295
2L1V,euclidean,0.18148066620408806,0.1216688735935852,0.16030399148246338,0.014803314801531735
2L1V,half_square_euclidean,0.18148066620408806,0.1335921362619364,0.16030399148246338,0.017846858871027736
2L1V,manhattan,0.18148066620408806,0.13359293957244717,0.16030399148246338,0.01784707350360753
2L1V,soergel,0.42441023838990805,0.15951181905580888,0.3680869416437535,0.025444020418493078
2L1V,square_euclidean,0.18148066620408806,0.13359293957244717,0.16030399148246338,0.01784707350360753
2L1V,tanimoto,-0.42441023838990805,-0.15951603547376836,-0.3680869416437535,0.025445365573268118
2L1V,tversky,-0.5263357757461742,-0.3560178141886458,-0.46595589592822073,0.12674868401966113
2L8H,cosine_similarity,-0.6197771309782765,-0.8156321536946004,-0.5179220149028264,0.6652558101404918
2L8H,euclidean,0.6889922026865818,0.8691696398108694,0.5623708828801262,0.7554558627689574
2L8H,half_square_euclidean,0.6889922026865818,0.8576518659213549,0.5623708828801262,0.7355667231183834
2L8H,manhattan,0.6889922026865818,0.8576521033831332,0.5623708828801262,0.7355671304375144
2L8H,soergel,0.6196468361147194,0.8381747762660726,0.5170497251935163,0.7025369555686796
2L8H,square_euclidean,0.6889922026865818,0.8576521033831332,0.5623708828801262,0.7355671304375144
2L8H,tanimoto,-0.6196468361147194,-0.8382091656567703,-0.5170497251935163,0.7025946053910186
2L8H,tversky,-0.6084959210417451,-0.793626016502903,-0.523582663623198,0.6298422540702671
2L94,cosine_similarity,-0.16098328917492205,-0.2958711398711778,-0.11433239241123327,0.08753973140867019
2L94,euclidean,0.027213886850739794,0.2574323391940164,0.02003006766919417,0.0662714092629033
2L94,half_square_euclidean,0.027213886850739794,0.17908076813397933,0.02003006766919417,0.032069921515456
2L94,manhattan,0.027213886850739794,0.17908137253785172,0.02003006766919417,0.03207013799004088
2L94,soergel,0.159411509122703,0.34053852385244066,0.11241035319707944,0.11596648622759884
2L94,square_euclidean,0.027213886850739794,0.17908137253785172,0.02003006766919417,0.03207013799004088
2L94,tanimoto,-0.159411509122703,-0.3405471386509992,-0.11241035319707944,0.1159723536433832
2L94,tversky,-0.20682841756324663,-0.32386709423085663,-0.1524961847391515,0.10488989472553846
2LWK,cosine_similarity,-0.7711092577393008,-0.7618252736306362,-0.6117398560877827,0.5803777475423929
2LWK,euclidean,0.7404893211578256,0.7783178895366242,0.5821985253073666,0.6057787371727451
2LWK,half_square_euclidean,0.7404893211578256,0.7578506669755442,0.5821985253073666,0.574337633435278
2LWK,manhattan,0.7404893211578256,0.7578512079857532,0.5821985253073666,0.5743384534454651
2LWK,soergel,0.7712701508306024,0.764824859912545,0.6120276637238117,0.5849570663402438
2LWK,square_euclidean,0.7404893211578256,0.7578512079857532,0.5821985253073666,0.5743384534454651
2LWK,tanimoto,-0.7712701508306024,-0.7648071529525802,-0.6120276637238117,0.584929981207431
2LWK,tversky,-0.7552481324898803,-0.7524548243000045,-0.6263155716156511,0.5661882626123512
2M4Q,cosine_similarity,-0.6363935754808611,-0.6604847690799793,-0.46854767639379485,0.4362401301866335
2M4Q,euclidean,0.6936545507778074,0.7313033892943459,0.5251092715089427,0.5348046471933983
2M4Q,half_square_euclidean,0.6936545507778074,0.6987589968670844,0.5251092715089427,0.48826413570269517
2M4Q,manhattan,0.6936545507778074,0.698759315000121,0.5251092715089427,0.488264580299439
2M4Q,soergel,0.6207785103534179,0.6730850294127589,0.4554814447758774,0.453043456819574
2M4Q,square_euclidean,0.6936545507778074,0.698759315000121,0.5251092715089427,0.488264580299439
2M4Q,tanimoto,-0.6207785103534179,-0.6730897828726683,-0.4554814447758774,0.4530498558075759
2M4Q,tversky,-0.48738074865321007,-0.5409378331574374,-0.36251884614397745,0.29261373934106355
2MIY,cosine_similarity,-0.66844198238254,-0.845546470058292,-0.5663756515227999,0.7149488330280397
2MIY,euclidean,0.6790925589611599,0.6530226108233034,0.5952822804327859,0.426438530246483
2MIY,half_square_euclidean,0.6790925589611599,0.7743779917475361,0.5952822804327859,0.5996612741029472
2MIY,manhattan,0.6790925589611599,0.7743777057460001,0.5952822804327859,0.5996608311564392
2MIY,soergel,0.66844198238254,0.7876392593974303,0.5663756515227999,0.6203756029441299
2MIY,square_euclidean,0.6790925589611599,0.7743777057460001,0.5952822804327859,0.5996608311564392
2MIY,tanimoto,-0.66844198238254,-0.7876304287254937,-0.5663756515227999,0.6203616922543033
2MIY,tversky,-0.543812884266021,-0.8639704869315857,-0.4782411603555909,0.7464450022888017
2MXS,cosine_similarity,-0.5893249028420596,-0.6018746401076732,-0.4136000785747859,0.36225308240474113
2MXS,euclidean,0.5383178560015394,0.5671323306096895,0.39290367414664784,0.3216390804227781
2MXS,half_square_euclidean,0.5383178560015394,0.555021761330609,0.39290367414664784,0.30804915555053114
2MXS,manhattan,0.5383178560015394,0.5550222426162724,0.39290367414664784,0.3080496897987961
2MXS,soergel,0.5954087581986328,0.624091363465369,0.42071669437782727,0.38949002995206344
2MXS,square_euclidean,0.5383178560015394,0.5550222426162724,0.39290367414664784,0.3080496897987961
2MXS,tanimoto,-0.5954087581986328,-0.6240979959213458,-0.42071669437782727,0.38949830851304007
2MXS,tversky,-0.5735774935211948,-0.6153377282290782,-0.41794197979452696,0.3786405197821225
2NPZ,cosine_similarity,-0.6508354728225979,-0.6740153118068315,-0.480710467081308,
2NPZ,euclidean,0.6056136504265505,0.6683102441610821,0.464785574875487,0.44663858245064575
2NPZ,half_square_euclidean,0.6056136504265505,0.61729343134626,0.464785574875487,0.38105118038324
2NPZ,manhattan,0.6056136504265505,0.6172945873340973,0.464785574875487,0.381052607551973
2NPZ,soergel,0.6464625768547277,0.6992619479902776,0.4734414940228789,0.4889672719071571
2NPZ,square_euclidean,0.6056136504265505,0.6172945873340973,0.464785574875487,0.381052607551973
2NPZ,tanimoto,-0.6464625768547277,-0.6992773502816482,-0.4734414940228789,0.4889888126169224
2NPZ,tversky,-0.6170568076869862,-0.6518589565071207,-0.4811840186687701,0.4249200991785522
2O3V,cosine_similarity,-0.4148567268454414,-0.6271713164720613,-0.3060468232668323,0.393343860205298
2O3V,euclidean,0.33525448302006267,0.5979615659136147,0.2459019785359872,0.3575580343098629
2O3V,half_square_euclidean,0.33525448302006267,0.5452386631201975,0.2459019785359872,0.29728519976110035
2O3V,manhattan,0.33525448302006267,0.5452396837141432,0.2459019785359872,0.2972863126966992
2O3V,soergel,0.4193242410481632,0.6803877878611745,0.31049582710148377,0.4629275418706223
2O3V,square_euclidean,0.33525448302006267,0.5452396837141432,0.2459019785359872,0.2972863126966992
2O3V,tanimoto,-0.4193242410481632,-0.6804049363803252,-0.31049582710148377,0.4629508774507145
2O3V,tversky,-0.4783063091396708,-0.6795241072041431,-0.38180271505258756,0.46175301227158705
2O3W,cosine_similarity,-0.20925115885238904,-0.35797330872113253,-0.14499392097427066,0.12814488975675545
2O3W,euclidean,0.08051682579510788,0.3717498660728623,0.05799361784621338,0.1381979629251911
2O3W,half_square_euclidean,0.08051682579510788,0.2669098903737221,0.05799361784621338,0.07124088957931238
2O3W,manhattan,0.08051682579510788,0.2669110545894156,0.05799361784621338,0.07124151106203389
2O3W,soergel,0.18573743143655785,0.4379032547710214,0.13077309985308946,0.19175926053905434
2O3W,square_euclidean,0.08051682579510788,0.2669110545894156,0.05799361784621338,0.07124151106203389
2O3W,tanimoto,-0.18573743143655785,-0.4379158927237833,-0.13077309985308946,0.19177032910006803
2O3W,tversky,-0.25070247457328027,-0.2982141903644833,-0.18928747119836511,0.08893170333474436
2O3X,cosine_similarity,-0.7897426792209677,-0.7957561675894897,-0.5983508815605797,0.6332278782567128
2O3X,euclidean,0.76672343046443,0.7604711952884107,0.5900780636666643,0.5783164388633836
2O3X,half_square_euclidean,0.76672343046443,0.7605462229681563,0.5900780636666643,0.5784305572711292
2O3X,manhattan,0.76672343046443,0.7605466313327843,0.5900780636666643,0.5784311784316464
2O3X,soergel,0.7813269430202632,0.7841980347844275,0.5900823305862984,0.6149665577597581
2O3X,square_euclidean,0.76672343046443,0.7605466313327843,0.5900780636666643,0.5784311784316464
2O3X,tanimoto,-0.7813269430202632,-0.7842011821368455,-0.5900823305862984,0.6149714940648269
2O3X,tversky,-0.7488656496760087,-0.7632284650046091,-0.592094626524652,0.5825176897932918
2O3Y,cosine_similarity,-0.15052983773513953,-0.25923371685694757,-0.12226699356566988,0.06720211995546797
2O3Y,euclidean,0.250300314515692,0.485088069964902,0.1890795583556534,0.23531043562227355
2O3Y,half_square_euclidean,0.250300314515692,0.35979016093512073,0.1890795583556534,0.12944895990572003
2O3Y,manhattan,0.250300314515692,0.35979264027284563,0.1890795583556534,0.1294507439945055
2O3Y,soergel,0.15052983773513953,0.5151379790489684,0.12226699356566988,0.26536713745865576
2O3Y,square_euclidean,0.250300314515692,0.35979264027284563,0.1890795583556534,0.1294507439945055
2O3Y,tanimoto,-0.15052983773513953,-0.5152641460420011,-0.12226699356566988,0.26549714019639264
2O3Y,tversky,0.045142649766446795,-0.016260891946368355,0.03786454589127165,0.0002644166068914598
2OE5,cosine_similarity,-0.6179092400891583,-0.6419019037799589,-0.4465821948506799,0.4120380540763351
2OE5,euclidean,0.5133239399285212,0.6326880821711399,0.3696655150783317,0.40029420932139537
2OE5,half_square_euclidean,0.5133239399285212,0.5767674300215118,0.3696655150783317,0.33266066833361935
2OE5,manhattan,0.5133239399285212,0.5767682560924171,0.3696655150783317,0.3326616212358873
2OE5,soergel,0.6222677143604972,0.7112799853801132,0.45258577815199696,0.5059192176023332
2OE5,square_euclidean,0.5133239399285212,0.5767682560924171,0.3696655150783317,0.3326616212358873
